"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Sep 6, 2022 4:34:45 AM PDT","16514271941","Order","112-8970427-5973018","BB00262","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Cherry blossom 2)","1","amazon.com","Standard Orders","Amazon","LOS ANGELES","CA","90004-3225","MarketplaceFacilitator","19.49","1.85","0","0","0","0","0","0","0","0","-1.85","-2.92","-4.75","0","0","11.82"
"Sep 6, 2022 5:35:45 AM PDT","16514271941","Order","112-1315976-7041806","T36-KM206-R-PR","BAR Stick-on Rectangular Reflectors - Safety Reflective Quick Mount Custom Accessories Adhesive Reflector for Mailboxes, Garbage cans, Houses, Cars, T","1","amazon.com","Standard Orders","Amazon","DORAL","FL","33198-1534","MarketplaceFacilitator","9.99","0.70","0","0","0","0","0","0","0","0","-0.70","-1.20","-3.07","0","0","5.72"
"Sep 6, 2022 7:26:10 AM PDT","16514271941","Order","111-5930446-9087465","BB00264","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (New mimosa pudica)","1","amazon.com","Standard Orders","Amazon","LULA","GA","30554-3245","MarketplaceFacilitator","19.49","1.36","0","0","0","0","0","0","0","0","-1.36","-2.92","-3.96","0","0","12.61"
"Sep 6, 2022 7:42:51 AM PDT","16514271941","Order","114-2949399-9866655","T61-YM-4216EW-1-75","Waterproof LED Rear License Plate Tag Lights Backup Reverse Lights for Bike Vehicles Car Motorcycle Scooter (White)","1","amazon.com","Standard Orders","Amazon","THORNDALE","TX","76577-2680","MarketplaceFacilitator","9.99","0.67","0","0","0","0","0","0","0","0","-0.67","-1.20","-2.47","0","0","6.32"
"Sep 6, 2022 8:01:06 AM PDT","16514271941","Order","112-3971375-1351407","T61-YM-3150EOR-1-PR","Stick-on Front Fork Leg Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Motorcycle Handle, Cylindrical, Bic","1","amazon.com","Standard Orders","Amazon","OREM","UT","84057-8452","MarketplaceFacilitator","11.99","0.87","0","0","0","0","0","0","0","0","-0.87","-1.44","-3.72","0","0","6.83"
"Sep 6, 2022 8:08:39 AM PDT","16514271941","Order","111-3611631-9762638","CN047-001-22","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Purple Sakura)","1","amazon.com","Standard Orders","Amazon","NEW BERLIN","WI","53151-4608","MarketplaceFacilitator","19.49","0.97","0","0","0","0","0","0","0","0","-0.97","-2.92","-5.40","0","0","11.17"
"Sep 6, 2022 8:16:29 AM PDT","16514271941","Refund","111-8661126-7978624","T105-84006","BAR AUTOTECH Compatible Low Oil Temp Thermostat Cooler Valve Parts For N55 N54 135i 335i 535i","1","amazon.com","Standard Orders","Amazon","SHREVEPORT","LOUISIANA","71109-2232","MarketplaceFacilitator","-46.00","-4.16","0","0","0","0","0","0","0","0","4.16","4.42","0","0","0","-41.58"
"Sep 6, 2022 9:45:08 AM PDT","16514271941","Order","114-3141386-3302663","BB00264","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (New mimosa pudica)","1","amazon.com","Standard Orders","Amazon","CANTON","GA","30114-8125","MarketplaceFacilitator","19.49","1.17","0","0","0","0","0","0","0","0","-1.17","-2.92","-3.96","0","0","12.61"
"Sep 6, 2022 10:46:59 AM PDT","16514271941","Order","114-4409140-4919405","T61-TBM-03-R","BAR AUTOTECH Universal Motorcycle License Plate Reflectors M8 Screw Mount Bracket Holder (Black Bracket + Red Reflector)","1","amazon.com","Standard Orders","Amazon","GREENSBORO","NC","27410","MarketplaceFacilitator","13.99","0.94","0","0","0","0","0","0","0","0","-0.94","-1.68","-3.72","0","0","8.59"
"Sep 6, 2022 10:46:59 AM PDT","16514271941","Order","114-4409140-4919405","T61-YM-3150EOR-1-PR","Stick-on Front Fork Leg Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Motorcycle Handle, Cylindrical, Bic","1","amazon.com","Standard Orders","Amazon","GREENSBORO","NC","27410","MarketplaceFacilitator","11.99","0.81","0","0","0","0","0","0","0","0","-0.81","-1.44","-3.72","0","0","6.83"
"Sep 6, 2022 10:47:04 AM PDT","16514271941","Order","112-6808339-4729827","N136-BA00241-R-PR","Stick-on Red Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Warehousing, Boats, Service Utilit","1","amazon.com","Standard Orders","Amazon","GREENSBORO","NC","27410","MarketplaceFacilitator","9.99","0.67","0","0","0","0","0","0","0","0","-0.67","-1.20","-2.66","0","0","6.13"
"Sep 6, 2022 11:28:17 AM PDT","16514271941","Order","113-8290100-2689017","CN038-116-B-PR","BAR Autotech Remote Key Silicone Rubber Keyless Entry Shell Case Fob and Key Skin Cover fit for Mazda 3 6 CX-7 CX-9 MX-5 Miata 4 Buttons (1 Pair) (Blu","1","amazon.com","Standard Orders","Amazon","LAWRENCEVILLE","GEORGIA","30045-7025","MarketplaceFacilitator","7.99","0.48","0.15","0","0","0","0","0","-0.15","0","-0.48","-0.64","-3.07","0","0","4.28"
"Sep 6, 2022 12:45:27 PM PDT","16514271941","Refund","111-0282805-9336235","T36-KM120-R-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Mailboxes, Garbage cans, Stakes, Cars,","1","amazon.com","Standard Orders","Amazon","PITTSFORD","NY","14534-2754","MarketplaceFacilitator","-9.99","-0.80","0","0","0","0","0","0","0","0","0.80","0.96","0","0","0","-9.03"
"Sep 6, 2022 1:01:58 PM PDT","16514271941","Refund","114-3141386-3302663","BB00264","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (New mimosa pudica)","1","amazon.com","Standard Orders","Amazon","CANTON","GA","30114-8125","MarketplaceFacilitator","-19.49","-1.17","0","0","0","0","0","0","0","0","1.17","2.34","0","0","0","-17.15"
"Sep 6, 2022 1:27:18 PM PDT","16514271941","Order","111-5711167-7110606","N136-BA00242-A-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Accessories Adhesive Reflector for Pick Up Trucks, Utility Trucks, Parade Floats","1","amazon.com","Standard Orders","Amazon","WYLIE","Texas","75098","MarketplaceFacilitator","9.99","0.82","0","0","0","0","0","0","0","0","-0.82","-1.20","-3.72","0","0","5.07"
"Sep 6, 2022 1:56:21 PM PDT","16514271941","Order","112-5604942-0102636","T61-YM-3140AEOR-1-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Trailer, Motorcycle, Trucks, Boa","1","amazon.com","Standard Orders","Amazon","GONZALES","LA","70737-8172","MarketplaceFacilitator","9.99","0.89","0","0","0","0","0","0","0","0","-0.89","-1.20","-3.07","0","0","5.72"
"Sep 6, 2022 2:22:09 PM PDT","16514271941","Order","111-1420440-1489041","T61-YM-4216EW-1-75","Waterproof LED Rear License Plate Tag Lights Backup Reverse Lights for Bike Vehicles Car Motorcycle Scooter (White)","1","amazon.com","Standard Orders","Amazon","PAW PAW","WV","25434-8648","MarketplaceFacilitator","9.99","0.70","0","0","0","0","0","0","0","0","-0.70","-1.20","-2.47","0","0","6.32"
"Sep 6, 2022 2:33:12 PM PDT","16514271941","Order","111-7269199-0302616","T61-YM-3140AER-1-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Trailer, Motorcycle, Trucks, Boa","1","amazon.com","Standard Orders","Amazon","SEASIDE HEIGHTS","NJ","08751-2000","MarketplaceFacilitator","9.99","0.66","0","0","0","0","0","0","0","0","-0.66","-1.20","-2.47","0","0","6.32"
"Sep 6, 2022 3:14:50 PM PDT","16514271941","Order","114-9246465-9733050","N135-BB00412-PK","BAR AUTOTECH Cute Animal Mini Coin Bag Purses - Handbag Backpack for Girls, Boys, Women (Pink)","1","amazon.com","Standard Orders","Amazon","SAINT FRANCIS","MN","55070-9677","MarketplaceFacilitator","8.99","0.64","0","0","0","0","0","0","0","0","-0.64","-1.35","-3.07","0","0","4.57"
"Sep 6, 2022 3:27:12 PM PDT","16514271941","Order","112-6245875-1150630","BB00261","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Cherry blossom)","1","amazon.com","Standard Orders","Amazon","WILMETTE","IL","60091-1553","MarketplaceFacilitator","19.49","1.95","0","0","0","0","0","0","0","0","-1.95","-2.92","-4.75","0","0","11.82"
"Sep 6, 2022 5:18:16 PM PDT","16514271941","Order","111-2682956-6421002","T61-YM-3150EOR-1-PR","Stick-on Front Fork Leg Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Motorcycle Handle, Cylindrical, Bic","1","amazon.com","Standard Orders","Amazon","KIRKLAND","WA","98034-6331","MarketplaceFacilitator","11.99","1.22","0","0","0","0","0","0","0","0","-1.22","-1.44","-3.72","0","0","6.83"
"Sep 6, 2022 5:18:16 PM PDT","16514271941","Order","111-7624091-8586666","BC04903-4-UU","ONLYGO Lovely Dogs 360 Rotation Adjustable Phone Finger Ring - Cute Puppy Smart Phone Mobile Stand Holder Grip Car Mount Flexible Rotation Shiba Frien","1","amazon.com","Standard Orders","Amazon","SCOTTSDALE","AZ","85257-3461","MarketplaceFacilitator","9.99","0.80","0","0","0","0","0","0","0","0","-0.80","-1.50","-3.07","0","0","5.42"
"Sep 6, 2022 7:00:22 PM PDT","16514271941","Order","114-9270517-2092262","T61-YM-3140AER-1-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Trailer, Motorcycle, Trucks, Boa","1","amazon.com","Standard Orders","Amazon","HILLSBORO","MO","63050-3432","","9.99","0","0","0","0","0","0","0","0","0","0","-1.20","-2.47","0","0","6.32"
"Sep 6, 2022 8:25:41 PM PDT","16514271941","Order","113-2518988-2009015","CN075-019-06-6","BAR AUTOTECH Fidget Snake Cube Twist 3D Puzzle Toys - Ideal Creative Brain Games Puzzle Set for Kids, Adults, Stocking Stuffers, (Macaron Color, 60 We","1","amazon.com","Standard Orders","Amazon","PHOENIX","AZ","85016-1127","MarketplaceFacilitator","19.99","1.72","0","0","0","0","0","0","0","0","-1.72","-3.00","-3.96","0","0","13.03"
"Sep 6, 2022 9:33:45 PM PDT","16514271941","Order","112-3491439-6002631","T36-KM121-R","Stick-on Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Harley Motorcycle Front Fork Side Reflector (Red,","1","amazon.com","Standard Orders","Amazon","LITTLETON","CO","80123-8605","MarketplaceFacilitator","9.99","0.50","0","0","0","0","0","0","0","0","-0.50","-1.20","-3.07","0","0","5.72"
"Sep 6, 2022 10:29:34 PM PDT","16514271941","Order","114-0939389-1498629","CN047-001-20","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Green Chinese Pattern)","1","amazon.com","Standard Orders","Amazon","LANCASTER","CA","93535-4417","MarketplaceFacilitator","18.49","1.90","0","0","0","0","0","0","0","0","-1.90","-2.77","-3.07","0","0","12.65"
"Sep 6, 2022 10:55:56 PM PDT","16514271941","Order","114-2418708-6274650","T61-YM-3132ER-1-PR","Stick-on Hexagonal Reflectors - Front Fork Side Reflector for Motocross, Harley, Semi Trucks & Trailers, Warehousing, Boats, Service Trucks, Service V","1","amazon.com","Standard Orders","Amazon","Calgary","Alberta","T3A 2B8","","9.99","0","8.53","0","0","0","0","0","0","0","0","-1.20","-11.19","0","0","6.13"
"Sep 6, 2022 11:24:47 PM PDT","16514271941","Order","111-1981338-8371438","BC04901-5-UU","ONLYGO Funny Swinging Cute Panda Keychain - Adorable Animal Moving Key Charm Ring Pendant Friendship Gift for Boys, Girls and Women (05. Leopard)","1","amazon.com","Standard Orders","Amazon","Las Vegas","Nevada","89138","MarketplaceFacilitator","11.99","1.00","0","0","0","0","0","0","0","0","-1.00","-2.04","-3.07","0","0","6.88"
"Sep 7, 2022 12:16:28 AM PDT","16514271941","Order","113-1623820-7986662","CN047-001-17","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Blue Grus Japonensis)","1","amazon.com","Standard Orders","Amazon","FORT MYERS","FL","33919","MarketplaceFacilitator","18.49","0","0","0","0","0","0","0","0","0","0","-2.77","-3.07","0","0","12.65"
"Sep 7, 2022 12:55:49 AM PDT","16514271941","Order","113-7521958-5016251","T36-KC212-R-PR","BAR Stick-on Rectangular Marker Reflectors - Universal Use Safety Kit Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Tra","1","amazon.com","Standard Orders","Amazon","PEYTON","CO","80831-6058","MarketplaceFacilitator","8.99","0.46","0","0","0","0","0","0","0","0","-0.46","-1.08","-2.47","0","0","5.44"
"Sep 7, 2022 1:20:31 AM PDT","16514271941","Order","114-9186421-8399401","T36-KM106-R-PR","Stick-on Round Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Mailboxes, Garbage cans, Stakes, Houses, Car","1","amazon.com","Standard Orders","Amazon","WERNERSVILLE","PA","19565-1005","MarketplaceFacilitator","9.99","0.60","0","0","0","0","0","0","0","0","-0.60","-1.20","-3.07","0","0","5.72"
"Sep 7, 2022 1:57:00 AM PDT","16514271941","Order","113-5226254-5182612","N135-BB00412-PK","BAR AUTOTECH Cute Animal Mini Coin Bag Purses - Handbag Backpack for Girls, Boys, Women (Pink)","1","amazon.com","Standard Orders","Amazon","BROOKLYN","NY","11225-3009","MarketplaceFacilitator","8.99","0.80","0","0","0","0","0","0","0","0","-0.80","-1.35","-3.07","0","0","4.57"
"Sep 7, 2022 2:19:39 AM PDT","16514271941","Order","114-6330521-7140247","T61-YM-3128EOR-1-PR","Stick-on Front Fork Leg Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Motorcycle Handle, Cylindrical, Bic","1","amazon.com","Standard Orders","Amazon","Belford","NJ","07718","MarketplaceFacilitator","9.99","0.66","0","0","0","0","0","0","0","0","-0.66","-1.20","-2.47","0","0","6.32"
"Sep 7, 2022 3:45:34 AM PDT","16514271941","Order","114-4988975-7722665","T36-KM101-1-C/C","Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Trailer, Motorcycle, Trucks, Boat, Bicycl","1","amazon.com","Standard Orders","Amazon","JACKSONVILLE","FL","32225-5361","MarketplaceFacilitator","9.99","0.75","0","0","0","0","0","0","0","0","-0.75","-1.20","-4.42","0","0","4.37"
"Sep 7, 2022 4:39:35 AM PDT","16514271941","Order","113-7876719-8068264","CN047-001-17","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Blue Grus Japonensis)","1","amazon.com","Standard Orders","Amazon","DEKALB","IL","60115-8995","MarketplaceFacilitator","18.49","1.48","0","0","0","0","0","0","0","0","-1.48","-2.77","-3.07","0","0","12.65"
"Sep 7, 2022 5:24:15 AM PDT","16514271941","Order","112-1995831-7079452","CN047-002-008","BARbee Japanese Traditional Chirimen & Kimono Print Fabric Sewing Craft Cute Goldfish Cosmetic Jewelry Key Pouch Coin Purse Drawstring Bag for girls w","1","amazon.com","Standard Orders","Amazon","RIVERSIDE","CA","92509-3540","MarketplaceFacilitator","10.49","0.81","0","0","0","0","0","0","0","0","-0.81","-1.57","-2.47","0","0","6.45"
"Sep 7, 2022 5:29:43 AM PDT","16514271941","Adjustment","","T61-YM-3140AER-1-PR","FBA Inventory Reimbursement - Damaged:Warehouse","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.44","5.44"
"Sep 7, 2022 5:29:43 AM PDT","16514271941","Adjustment","","T61-YM-3140AER-1-PR","FBA Inventory Reimbursement - Damaged:Warehouse","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.44","5.44"
"Sep 7, 2022 7:18:18 AM PDT","16514271941","Refund","113-4678598-4336264","CN047-001-16","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Brown Grus Japonensis)","1","amazon.com","Standard Orders","Amazon","YORBA LINDA","CA","92886-2487","MarketplaceFacilitator","-14.99","-1.16","0","0","0","0","0","0","0","0","1.16","1.80","0","0","0","-13.19"
"Sep 7, 2022 7:40:32 AM PDT","16514271941","Order","113-4901587-9555401","CN075-019-02-2","BAR AUTOTECH 3D Twist Puzzle Toy Collection Magic Ruler - Brain Teaser Party Favors Game Goodie Bags for Kids Adults Teens (Colorful, 48 Wedges)","1","amazon.com","Standard Orders","Amazon","BEREA","KY","40403-7504","MarketplaceFacilitator","17.99","1.08","0","0","0","0","0","0","0","0","-1.08","-2.70","-3.96","0","0","11.33"
"Sep 7, 2022 8:10:45 AM PDT","16514271941","Fee Adjustment","114-0027036-2650651","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.89","0","0","0.89"
"Sep 7, 2022 8:10:54 AM PDT","16514271941","Fee Adjustment","111-5883891-3329025","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.89","0","0","0.89"
"Sep 7, 2022 8:11:07 AM PDT","16514271941","Fee Adjustment","111-3125929-7423458","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.89","0","0","0.89"
"Sep 7, 2022 8:11:16 AM PDT","16514271941","Fee Adjustment","113-2066384-3039463","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.89","0","0","0.89"
"Sep 7, 2022 8:11:20 AM PDT","16514271941","Fee Adjustment","112-0008096-1624219","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.89","0","0","0.89"
"Sep 7, 2022 8:11:20 AM PDT","16514271941","Fee Adjustment","114-6079630-7609801","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.89","0","0","0.89"
"Sep 7, 2022 8:11:21 AM PDT","16514271941","Fee Adjustment","114-9100107-7247429","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.89","0","0","0.89"
"Sep 7, 2022 8:11:30 AM PDT","16514271941","Fee Adjustment","111-4418074-9464213","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.89","0","0","0.89"
"Sep 7, 2022 8:11:30 AM PDT","16514271941","Fee Adjustment","112-5107844-3977047","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.89","0","0","0.89"
"Sep 7, 2022 8:11:30 AM PDT","16514271941","Fee Adjustment","111-8782757-9869825","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.89","0","0","0.89"
"Sep 7, 2022 8:11:30 AM PDT","16514271941","Fee Adjustment","114-8176110-1480241","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.89","0","0","0.89"
"Sep 7, 2022 8:11:30 AM PDT","16514271941","Fee Adjustment","114-4472384-5557862","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.89","0","0","0.89"
"Sep 7, 2022 8:11:38 AM PDT","16514271941","Fee Adjustment","111-9840699-8279409","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.89","0","0","0.89"
"Sep 7, 2022 8:35:09 AM PDT","16514271941","Order","114-4161289-7511406","N136-BA00243-R-PR","Stick-on Red Round Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Mailboxes, Garbage cans, Car, Trailer, T","1","amazon.com","Standard Orders","Amazon","NORMAN","OK","73071-3816","MarketplaceFacilitator","9.99","0.87","0","0","0","0","0","0","0","0","-0.87","-1.20","-2.66","0","0","6.13"
"Sep 7, 2022 8:42:50 AM PDT","16514271941","Order","111-3865697-8995433","BB00251","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Japanese Sakura)","1","amazon.com","Standard Orders","Amazon","Natick","MA","01760","MarketplaceFacilitator","19.49","1.22","0","0","0","0","0","0","0","0","-1.22","-2.92","-3.96","0","0","12.61"
"Sep 7, 2022 9:45:47 AM PDT","16514271941","Order","111-1448052-9177826","T61-YM-3140AER-1-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Trailer, Motorcycle, Trucks, Boa","1","amazon.com","Standard Orders","Amazon","SOMERVILLE","MA","02144-1224","MarketplaceFacilitator","9.99","0.62","0","0","0","0","0","0","0","0","-0.62","-1.20","-2.47","0","0","6.32"
"Sep 7, 2022 9:53:42 AM PDT","16514271941","Order","113-7624976-1990665","CN047-001-26","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Green feathers)","1","amazon.com","Standard Orders","Amazon","NEW WINDSOR","NY","12553-6442","MarketplaceFacilitator","18.49","1.50","0","0","0","0","0","0","0","0","-1.50","-2.77","-3.07","0","0","12.65"
"Sep 7, 2022 10:20:44 AM PDT","16514271941","Order","111-4473660-7554638","T61-YM-3140AER-1-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Trailer, Motorcycle, Trucks, Boa","1","amazon.com","Standard Orders","Amazon","BYRON CENTER","MI","49315-9460","MarketplaceFacilitator","9.99","0.60","0","0","0","0","0","0","0","0","-0.60","-1.20","-2.47","0","0","6.32"
"Sep 7, 2022 10:23:58 AM PDT","16514271941","Order","112-0039772-3980200","T61-YM-3132ER-1-PR","Stick-on Hexagonal Reflectors - Front Fork Side Reflector for Motocross, Harley, Semi Trucks & Trailers, Warehousing, Boats, Service Trucks, Service V","1","amazon.com","Standard Orders","Amazon","REDDING","CA","96002-1136","MarketplaceFacilitator","9.99","0.72","0","0","0","0","0","0","0","0","-0.72","-1.20","-2.66","0","0","6.13"
"Sep 7, 2022 10:33:04 AM PDT","16514271941","Fee Adjustment","111-0328854-2480240","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1.95","0","0","1.95"
"Sep 7, 2022 10:33:04 AM PDT","16514271941","Fee Adjustment","114-4988975-7722665","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1.95","0","0","1.95"
"Sep 7, 2022 10:33:19 AM PDT","16514271941","Fee Adjustment","114-3419366-6209009","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1.95","0","0","1.95"
"Sep 7, 2022 10:33:19 AM PDT","16514271941","Fee Adjustment","114-3419366-6209009","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1.95","0","0","1.95"
"Sep 7, 2022 10:33:19 AM PDT","16514271941","Fee Adjustment","113-0950444-6840200","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1.95","0","0","1.95"
"Sep 7, 2022 10:33:20 AM PDT","16514271941","Fee Adjustment","114-8449725-3745060","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1.95","0","0","1.95"
"Sep 7, 2022 10:33:24 AM PDT","16514271941","Fee Adjustment","114-7617522-0043463","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1.95","0","0","1.95"
"Sep 7, 2022 10:33:31 AM PDT","16514271941","Fee Adjustment","114-1409960-6334619","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1.95","0","0","1.95"
"Sep 7, 2022 10:33:57 AM PDT","16514271941","Fee Adjustment","112-1874130-3097030","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1.95","0","0","1.95"
"Sep 7, 2022 10:34:01 AM PDT","16514271941","Fee Adjustment","114-4867979-9802611","","Fee Adjustment - Weight and Dimension Change","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1.95","0","0","1.95"
"Sep 7, 2022 10:50:10 AM PDT","16514271941","Order","112-2316672-1883439","BB00271","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Brown tumbler)","1","amazon.com","Standard Orders","Amazon","HONOLULU","HI","96818-5760","MarketplaceFacilitator","19.49","0.92","0","0","0","0","0","0","0","0","-0.92","-2.92","-3.96","0","0","12.61"
"Sep 7, 2022 11:28:44 AM PDT","16514271941","Order","114-4609067-3567421","CN047-002-06","BARbee Japanese Chirimen & Kimono Print Fabric Goldfish Drawstring Pouch Coin Purse Cosmetic Jewelry Key Travel Storage Bag for women accessory with S","1","amazon.com","Standard Orders","Amazon","BOTHELL","WA","98011-4135","MarketplaceFacilitator","11.00","1.11","0.82","0","0","0","0","0","-0.82","0","-1.11","-1.65","-2.94","0","0","6.41"
"Sep 7, 2022 11:42:08 AM PDT","16514271941","Order","112-0872951-3622663","CN047-002-008","BARbee Japanese Traditional Chirimen & Kimono Print Fabric Sewing Craft Cute Goldfish Cosmetic Jewelry Key Pouch Coin Purse Drawstring Bag for girls w","1","amazon.com","Standard Orders","Amazon","PEARL RIVER","LA","70452-2713","MarketplaceFacilitator","10.49","0.91","0","0","0","0","0","0","0","0","-0.91","-1.57","-2.47","0","0","6.45"
